级别,日期和时间,来源,事件 ID,任务类别
信息,2017/1/29 16:33:42,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/29 16:33:41,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/29 16:33:41,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/28 16:33:05,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/28 16:33:05,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/28 16:33:04,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/28 16:33:04,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/27 16:29:54,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/27 16:29:54,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/27 16:29:54,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/27 16:29:54,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/26 16:26:36,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/26 16:26:36,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/26 16:26:36,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/26 16:26:36,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/25 16:25:01,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/25 16:25:01,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/25 16:25:01,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/25 16:25:01,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/24 16:22:34,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/24 16:22:34,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/24 16:22:34,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/24 16:22:34,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/23 16:18:39,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/23 16:18:39,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/23 16:18:39,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/23 16:18:39,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/22 16:17:27,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/22 16:17:27,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/22 16:17:27,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/22 16:17:27,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/21 16:15:09,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/21 16:15:09,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/21 16:15:09,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/21 16:15:09,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/20 16:12:07,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/20 16:12:07,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/20 16:12:06,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/20 16:12:06,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/19 16:10:48,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/19 16:10:48,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/19 16:10:48,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/19 16:10:48,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/18 16:07:40,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/18 16:07:40,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/18 16:07:39,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/18 16:07:39,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/17 16:03:59,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/17 16:03:59,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/17 16:03:59,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/17 16:03:59,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/16 16:01:59,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/16 16:01:59,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/15 15:59:12,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/15 15:59:12,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/15 15:59:12,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/15 15:59:12,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/14 15:54:19,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/14 15:54:19,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/14 15:54:19,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/14 15:54:19,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/13 15:51:23,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/13 15:51:23,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/13 15:51:23,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/13 15:51:23,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/12 15:48:31,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/12 15:48:31,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/12 15:48:31,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/12 15:48:31,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/11 15:48:06,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/11 15:48:06,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/11 15:48:06,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/11 15:48:06,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/10 15:47:33,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/10 15:47:33,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/10 15:47:33,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/10 15:47:33,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/9 15:44:43,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/9 15:44:43,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/9 15:44:43,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/9 15:44:43,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/8 15:42:39,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/8 15:42:39,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/8 15:42:38,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/8 15:42:38,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/7 15:41:50,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/7 15:41:50,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/7 15:41:50,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/7 15:41:50,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/6 15:40:14,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/6 15:40:14,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/6 15:40:14,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/6 15:40:14,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/5 15:36:49,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/5 15:36:49,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/5 15:36:49,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/5 15:36:49,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/4 15:35:27,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/4 15:35:27,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/3 15:35:12,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/3 15:35:12,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/3 15:35:12,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/3 15:35:12,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/2 15:34:27,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/2 15:34:27,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/2 15:34:27,vmStatsProvider,256,(1),"The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2""."
信息,2017/1/2 15:34:27,vmStatsProvider,258,(2),"The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine."
信息,2017/1/2 7:02:45,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: jobcontrol2.0.exe
P2: 0.0.0.0
P3: 00000000
P4: StackHash_72c4
P5: 6.1.7601.17514
P6: 4ce7c8f9
P7: c0000374
P8: 00000000000c40f2
P9: 
P10: 

附加文件: 
C:\Users\gyas-mpods02.NOVPWODS01\AppData\Local\Temp\WER67DB.tmp.appcompat.txt
C:\Users\gyas-mpods02.NOVPWODS01\AppData\Local\Temp\WER6C30.tmp.WERInternalMetadata.xml
C:\Users\gyas-mpods02.NOVPWODS01\AppData\Local\Temp\WER6C50.tmp.hdmp
C:\Users\gyas-mpods02.NOVPWODS01\AppData\Local\Temp\WER73EF.tmp.mdmp

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_jobcontrol2.0.ex_dc85a84a4d0dab45440b932bb6acfb748464281_cab_3f0174f5

分析符号: 
重新检查解决方案: 0
报告 Id: 6595bbb1-d076-11e6-b184-005056952e63
报告状态: 4"
